Datetime,Hour,DayOfWeek,DayOfMonth,Month,temperature(degC),point_de_rosee(degC),humidite(%),precipitations(mm),neige(mm),vent_direction(deg),vent_moyen(km/h),rafale_vent_max(km/h),pression(hPa),ensoleillement(h),2R-P01,VL-P01,PL-P01,2R-P10,VL-P10,PL-P10,2R-P12,VL-P12,PL-P12,2R-P13,VL-P13,PL-P13,2R-P14,VL-P14,PL-P14,2R-P17,VL-P17,PL-P17,2R-P18,VL-P18,PL-P18,2R-P19,VL-P19,PL-P19,2R-P02,VL-P02,PL-P02,2R-P20,VL-P20,PL-P20,2R-P21,VL-P21,PL-P21,2R-P23,VL-P23,PL-P23,2R-P24,VL-P24,PL-P24,2R-P25,VL-P25,PL-P25,2R-P26,VL-P26,PL-P26,2R-P03,VL-P03,PL-P03,2R-P04,VL-P04,PL-P04,2R-P05,VL-P05,PL-P05,2R-P06,VL-P06,PL-P06,2R-P08,VL-P08,PL-P08,2R-P09,VL-P09,PL-P09
2022-11-01 17:00:00,17,1,1,11,16.0,12.6,80.0,0.0,0.0,240.0,5.4,24.1,1023.9,,24,266,28,2,5,1,55,4,1,14,129,6,2,22,4,16,157,1,33,150,15,2,54,0,16,110,14,1,18,1,5,12,0,11,300,4,6,128,0,32,44,6,30,507,11,11,266,2,38,470,20,17,354,2,58,588,60,8,22,2,26,169,0
2022-11-01 18:00:00,18,1,1,11,14.6,12.3,86.0,0.0,0.0,250.0,7.6,11.0,1024.4,,25,255,18,2,6,1,56,8,0,18,141,8,2,18,0,14,330,2,28,134,8,4,58,0,20,109,12,3,32,2,4,10,0,7,277,4,10,152,0,22,50,4,29,404,10,12,266,1,31,508,16,14,329,0,76,674,54,5,20,0,16,146,2
2022-11-01 19:00:00,19,1,1,11,13.0,11.2,89.0,0.0,0.0,240.0,7.6,22.2,1024.9,,20,190,10,0,4,0,24,4,0,12,73,4,0,5,0,12,426,2,16,100,8,3,26,0,18,58,10,1,16,2,6,10,0,7,174,3,5,66,0,10,27,2,10,214,7,14,234,2,34,453,15,4,148,0,72,516,49,5,6,0,14,106,0
2022-11-01 20:00:00,20,1,1,11,11.9,10.5,91.0,0.0,0.0,220.0,7.6,22.2,1025.4,,13,128,11,0,1,0,8,5,0,6,52,2,0,0,0,6,248,3,10,46,4,1,20,0,11,55,10,0,8,1,1,8,0,7,93,3,6,60,1,3,12,3,10,99,4,6,170,2,14,308,8,4,84,0,31,336,28,1,6,0,8,77,0
2022-11-01 21:00:00,21,1,1,11,11.6,10.3,92.0,0.0,0.0,200.0,9.4,13.0,1025.8,,9,76,4,0,0,0,5,1,0,5,27,1,0,0,0,4,178,0,5,33,4,1,12,0,9,32,6,0,1,0,0,4,0,2,47,2,4,33,0,1,4,1,4,48,3,6,124,2,11,185,5,4,44,0,24,192,18,0,0,0,7,56,0
2022-11-01 22:00:00,22,1,1,11,11.7,10.4,92.0,0.0,0.0,200.0,9.4,16.7,1026.0,,3,74,2,0,0,0,2,0,0,4,24,1,0,0,0,4,150,0,4,32,0,0,9,0,7,22,3,0,0,0,0,3,0,2,47,1,2,46,0,2,8,0,4,40,2,4,100,0,8,151,6,1,44,0,16,165,14,0,2,0,4,50,0
2022-11-01 23:00:00,23,1,1,11,11.6,10.3,92.0,0.0,0.0,200.0,7.6,14.8,1026.2,,2,37,2,0,0,0,1,0,0,0,24,0,0,0,0,3,128,0,2,24,0,1,8,0,2,24,2,0,0,0,2,4,0,1,25,0,0,10,0,3,2,0,2,17,2,2,65,0,7,100,2,2,36,0,10,98,8,0,0,0,4,35,0
2022-11-02 00:00:00,0,2,2,11,12.0,10.2,89.0,0.2,0.0,190.0,11.2,15.0,1026.1,,2,21,2,0,0,0,1,0,0,1,6,0,0,0,0,2,54,0,2,14,0,1,3,0,2,14,2,0,0,0,0,2,0,1,11,0,0,7,0,0,2,0,1,9,1,1,28,2,3,32,3,0,12,0,6,56,6,0,0,0,2,19,0
2022-11-02 01:00:00,1,2,2,11,11.6,10.2,91.0,0.0,0.0,200.0,7.6,16.7,1025.9,,0,8,0,0,0,0,1,0,0,2,4,0,0,0,0,0,38,0,1,6,0,0,3,0,0,4,0,0,0,0,0,0,0,0,7,0,0,4,0,0,1,0,1,6,0,2,12,1,1,18,1,0,6,0,2,22,0,0,0,0,1,8,0
2022-11-02 02:00:00,2,2,2,11,11.7,10.4,92.0,0.0,0.0,230.0,3.6,13.0,1025.9,,1,6,2,0,0,0,1,0,0,0,2,0,0,0,0,0,18,0,0,2,0,0,1,0,1,3,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,1,0,0,0,10,0,2,14,1,0,7,0,2,10,0,0,0,0,0,2,0
2022-11-02 03:00:00,3,2,2,11,11.5,10.2,92.0,0.0,0.0,190.0,3.6,9.0,1025.7,,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,2,0,0,1,0,0,4,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,1,3,0,0,7,0,0,15,0,0,3,0,0,14,0,0,0,0,0,2,0
2022-11-02 04:00:00,4,2,2,11,11.2,10.1,93.0,0.0,0.0,170.0,5.4,14.8,1025.7,,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,1,9,0,0,22,2,2,22,2,0,3,0,4,14,4,0,4,0,0,2,1
2022-11-02 05:00:00,5,2,2,11,10.1,9.0,93.0,0.0,0.0,160.0,3.6,14.8,1026.0,,2,20,10,0,0,0,2,3,0,1,4,1,0,2,0,2,41,7,0,5,0,0,1,0,2,4,2,0,3,0,2,0,0,1,7,1,0,2,0,0,1,1,1,15,3,2,58,4,3,64,6,0,3,0,8,52,10,2,10,0,2,6,0
2022-11-02 06:00:00,6,2,2,11,10.0,9.4,96.0,0.0,0.0,150.0,3.6,9.0,1026.2,,6,136,45,0,1,1,1,2,2,2,8,5,0,2,1,4,114,14,2,26,8,2,2,3,4,18,6,0,2,0,0,1,0,1,19,2,1,18,1,0,3,2,6,66,4,6,210,6,8,244,27,0,16,0,15,202,48,1,8,4,1,24,1
2022-11-02 07:00:00,7,2,2,11,10.9,10.4,97.0,0.0,0.0,90.0,1.8,14.8,1026.3,,38,340,50,3,8,5,91,35,3,21,114,6,10,31,4,11,364,14,24,127,21,13,136,3,21,109,4,10,66,5,4,3,0,6,90,2,4,125,0,30,45,4,20,367,10,17,374,5,80,616,34,4,83,1,52,447,99,26,116,6,20,174,2
2022-11-02 08:00:00,8,2,2,11,12.1,11.0,93.0,0.0,0.0,130.0,7.6,14.8,1026.5,,46,362,54,18,64,8,147,79,5,28,131,10,24,69,8,19,392,12,51,148,12,9,86,2,24,150,12,10,41,4,6,1,0,4,122,4,4,144,1,54,66,5,20,403,10,16,343,8,48,698,44,6,88,0,74,620,108,48,163,10,35,255,3
2022-11-02 09:00:00,9,2,2,11,14.9,12.4,85.0,0.0,0.0,150.0,7.6,13.0,1026.5,,22,264,50,14,39,10,145,74,6,22,90,16,18,32,7,12,378,17,27,86,12,17,113,1,14,88,8,12,54,3,2,0,0,3,75,3,1,80,0,28,31,6,8,215,10,10,404,4,30,580,29,6,82,4,42,490,94,32,154,12,18,166,4
2022-11-02 10:00:00,10,2,2,11,17.2,12.7,75.0,0.0,0.0,200.0,11.2,16.7,1026.0,,14,210,36,6,12,7,57,17,4,8,57,11,6,14,10,10,310,12,12,70,18,3,38,2,14,77,10,4,16,2,4,5,0,6,86,2,1,28,0,12,20,2,8,136,8,7,298,9,28,472,24,4,64,1,22,386,100,14,65,14,6,112,3
2022-11-02 11:00:00,11,2,2,11,18.0,12.5,70.0,0.0,0.0,150.0,13.0,16.7,1025.3,,8,172,34,6,16,18,24,12,2,12,42,10,0,11,11,12,372,13,16,82,15,8,48,1,6,57,8,4,28,3,2,4,1,2,92,2,1,54,0,10,16,4,6,192,8,10,272,8,18,392,20,3,86,0,25,414,75,4,32,10,10,104,2
2022-11-02 12:00:00,12,2,2,11,18.3,12.1,67.0,0.0,0.0,150.0,9.4,22.0,1024.4,,19,246,34,6,26,10,43,19,2,12,74,7,4,18,6,14,434,8,18,88,13,2,55,0,12,74,10,6,36,0,3,6,1,5,138,2,6,119,0,18,36,4,20,306,12,7,296,6,26,530,28,7,174,0,38,470,68,5,52,4,14,156,2
2022-11-02 13:00:00,13,2,2,11,19.6,11.4,59.0,0.0,0.0,140.0,14.8,18.5,1023.4,,23,270,26,7,16,6,72,45,2,18,122,8,8,46,11,14,410,10,21,105,16,8,64,1,16,98,8,11,42,2,6,4,0,4,154,4,7,56,0,22,24,6,16,240,8,14,373,6,26,557,28,5,86,0,46,512,76,21,136,11,20,164,3
2022-11-02 14:00:00,14,2,2,11,19.7,11.2,58.0,0.0,0.0,130.0,11.2,18.5,1022.5,,8,166,34,4,8,6,20,17,2,9,62,8,4,20,4,10,386,5,13,74,11,4,52,0,12,58,10,8,30,2,1,4,1,6,108,2,9,58,0,6,13,1,12,164,8,7,325,6,25,387,26,4,75,2,38,396,74,6,54,10,12,107,2
2022-11-02 15:00:00,15,2,2,11,19.3,11.1,59.0,0.0,0.0,130.0,11.2,28.0,1022.0,,10,179,26,3,8,6,34,21,1,8,71,11,2,14,7,16,447,8,12,80,12,4,24,0,10,64,8,2,14,2,6,2,2,6,122,3,2,56,0,16,22,2,10,204,10,7,300,6,20,372,19,5,137,0,46,442,62,11,44,4,12,122,1
2022-11-02 16:00:00,16,2,2,11,18.2,11.1,63.0,0.0,0.0,110.0,9.4,16.7,1021.3,,21,174,28,2,6,1,34,11,1,14,112,9,2,7,4,20,476,6,8,78,14,4,53,0,6,72,8,6,32,2,3,5,1,7,246,2,2,76,0,16,27,2,12,230,10,13,253,5,28,448,21,8,184,1,60,524,64,4,24,2,9,126,2
2022-11-02 17:00:00,17,2,2,11,16.9,11.0,68.0,0.0,0.0,110.0,11.2,14.8,1020.7,,32,266,30,2,6,0,50,4,0,24,108,6,4,8,2,18,516,7,26,136,13,2,32,0,14,92,10,4,19,0,8,8,0,6,294,4,4,111,0,25,38,4,24,390,10,13,234,8,29,490,20,16,294,2,55,634,68,9,19,1,23,123,2
2022-11-02 18:00:00,18,2,2,11,15.6,10.4,71.0,0.0,0.0,120.0,9.4,15.0,1020.5,,32,246,18,2,4,0,58,6,0,18,114,4,1,5,0,17,448,6,15,135,3,4,45,0,14,87,8,6,35,2,6,4,1,10,304,3,2,141,0,20,41,2,30,380,12,19,273,7,26,546,18,18,246,1,76,636,60,9,12,0,22,134,0
2022-11-02 19:00:00,19,2,2,11,14.9,9.9,72.0,0.0,0.0,140.0,11.2,13.0,1020.3,,18,197,12,2,2,2,18,2,1,12,82,4,2,5,0,14,414,4,17,90,7,1,22,0,12,69,9,2,14,1,6,6,0,10,170,2,2,67,0,10,25,2,10,193,9,8,288,3,25,512,16,4,140,0,56,548,42,4,8,0,20,114,1
2022-11-02 20:00:00,20,2,2,11,14.4,9.6,73.0,0.0,0.0,140.0,11.2,11.1,1019.8,,14,150,8,0,0,0,8,1,0,12,52,2,1,2,0,9,270,6,10,62,3,4,22,0,9,38,8,0,4,0,2,8,0,6,96,2,2,33,0,3,22,2,5,103,4,5,231,4,14,304,7,7,82,0,47,351,32,2,4,0,15,86,0
2022-11-02 21:00:00,21,2,2,11,14.2,9.6,74.0,0.0,0.0,150.0,11.2,15.0,1019.1,,6,71,6,0,0,0,2,1,0,8,26,1,1,2,1,5,198,2,9,34,2,2,10,0,6,28,4,0,1,0,3,4,1,4,62,2,2,26,0,4,6,2,4,60,2,4,132,5,13,212,6,2,48,0,27,214,22,0,2,0,7,52,0
2022-11-02 22:00:00,22,2,2,11,13.9,9.5,75.0,0.0,0.0,140.0,11.2,13.0,1018.6,,4,60,5,0,0,0,3,1,1,8,17,2,1,0,0,4,143,2,2,32,4,0,12,0,4,28,3,0,0,0,1,0,0,2,46,1,0,22,0,0,5,0,4,43,2,2,97,2,6,153,7,2,38,0,13,174,14,0,0,0,4,50,0
2022-11-02 23:00:00,23,2,2,11,13.4,9.3,76.0,0.0,0.0,150.0,11.2,13.0,1017.8,,2,44,2,0,0,0,3,0,1,4,18,1,0,0,0,2,114,0,1,18,2,0,6,0,4,26,2,0,0,0,2,4,0,2,31,0,1,13,0,0,5,0,2,24,2,1,95,1,6,98,3,2,26,0,8,97,8,0,1,0,4,36,0
2022-11-03 00:00:00,0,3,3,11,13.0,9.3,78.0,0.0,0.0,150.0,13.0,18.0,1016.8,,2,20,2,0,0,0,2,0,0,2,12,0,0,1,0,3,76,0,0,9,0,2,5,0,2,11,2,0,0,0,0,4,0,0,20,0,0,5,0,0,2,0,0,12,2,3,28,1,3,57,1,0,20,0,4,44,3,0,0,0,2,20,0
