Datetime,Hour,DayOfWeek,DayOfMonth,Month,temperature(degC),point_de_rosee(degC),humidite(%),precipitations(mm),neige(mm),vent_direction(deg),vent_moyen(km/h),rafale_vent_max(km/h),pression(hPa),ensoleillement(h),2R-P01,VL-P01,PL-P01,2R-P10,VL-P10,PL-P10,2R-P12,VL-P12,PL-P12,2R-P13,VL-P13,PL-P13,2R-P14,VL-P14,PL-P14,2R-P17,VL-P17,PL-P17,2R-P18,VL-P18,PL-P18,2R-P19,VL-P19,PL-P19,2R-P02,VL-P02,PL-P02,2R-P20,VL-P20,PL-P20,2R-P21,VL-P21,PL-P21,2R-P23,VL-P23,PL-P23,2R-P24,VL-P24,PL-P24,2R-P25,VL-P25,PL-P25,2R-P26,VL-P26,PL-P26,2R-P03,VL-P03,PL-P03,2R-P04,VL-P04,PL-P04,2R-P05,VL-P05,PL-P05,2R-P06,VL-P06,PL-P06,2R-P08,VL-P08,PL-P08,2R-P09,VL-P09,PL-P09
2022-10-12 18:00:00,18,2,12,10,17.3,13.6,79.0,0.0,0.0,10.0,7.6,15.0,1023.2,,44,475,29,14,25,0,91,69,0,22,136,6,20,18,2,13,521,9,21,25,0,12,134,0,13,71,9,19,28,4,12,157,12,4,129,0,1,203,0,29,171,15,11,205,0,22,429,8,15,678,21,5,104,0,68,657,56,37,137,2,14,216,1
2022-10-12 19:00:00,19,2,12,10,15.9,13.2,84.0,0.0,0.0,0.0,0.0,14.8,1023.7,,31,338,24,6,11,0,44,32,0,26,84,4,4,22,1,7,426,4,30,23,0,4,64,0,11,47,6,6,9,0,12,94,3,6,89,0,2,112,0,32,114,15,8,154,0,14,347,9,0,471,19,2,102,0,49,481,47,15,42,1,17,156,0
2022-10-12 20:00:00,20,2,12,10,15.2,13.4,89.0,0.0,0.0,0.0,0.0,13.0,1023.7,,11,176,3,1,3,0,31,8,0,19,59,1,1,5,0,5,307,5,9,7,0,5,59,0,8,39,4,2,3,5,10,81,4,3,58,1,1,49,0,3,52,7,14,96,0,15,326,5,0,332,9,2,49,0,36,348,31,7,14,1,6,92,0
2022-10-12 21:00:00,21,2,12,10,14.1,12.7,91.0,0.0,0.0,210.0,1.8,8.0,1024.1,,5,83,4,0,0,0,10,6,0,4,33,2,0,2,0,3,174,8,6,7,1,0,14,0,3,23,3,3,0,0,3,27,1,6,45,0,0,27,0,1,21,2,8,48,0,13,216,5,1,191,5,1,39,0,30,180,16,3,7,0,3,30,0
2022-10-12 22:00:00,22,2,12,10,13.4,12.3,93.0,0.0,0.0,0.0,0.0,3.7,1023.9,,2,79,2,0,1,0,8,5,2,5,32,1,0,2,0,1,126,2,8,6,0,0,16,0,5,20,1,2,0,0,1,23,2,1,38,0,1,34,0,1,17,5,3,45,0,4,163,2,0,141,3,0,34,0,2,117,6,1,3,0,3,33,1
2022-10-12 23:00:00,23,2,12,10,13.3,12.5,95.0,0.0,0.0,170.0,3.6,5.5,1024.0,,2,36,1,0,0,0,1,1,1,4,21,0,0,3,0,0,92,0,5,8,0,0,12,0,4,12,2,0,0,0,0,21,0,2,21,0,1,14,0,1,19,1,3,29,1,7,135,2,0,94,3,0,22,0,6,66,10,1,0,0,3,14,0
2022-10-13 00:00:00,0,3,13,10,13.0,12.2,95.0,0.0,0.0,0.0,0.0,5.0,1023.8,,2,34,3,0,0,0,0,1,0,1,13,0,0,0,0,0,51,2,1,1,0,0,6,0,0,6,2,2,0,0,0,14,0,1,17,0,0,13,0,0,15,2,0,23,0,2,78,0,0,58,2,0,9,0,0,37,1,1,1,0,2,10,0
2022-10-13 01:00:00,1,3,13,10,13.4,12.8,96.0,0.0,0.0,280.0,3.6,7.4,1023.8,,0,13,0,0,0,0,0,0,0,3,13,1,0,0,0,0,29,1,2,3,0,0,2,0,0,4,0,0,1,0,1,9,0,3,1,0,0,2,0,0,4,1,4,9,0,3,42,0,0,20,1,0,11,1,2,7,3,0,0,0,0,6,0
2022-10-13 02:00:00,2,3,13,10,12.8,12.0,95.0,0.0,0.0,0.0,0.0,9.3,1023.7,,0,8,0,0,0,0,0,1,0,0,2,0,0,3,0,0,15,0,2,0,0,0,3,0,1,3,0,2,2,0,1,9,0,0,7,0,0,4,0,0,3,0,1,12,0,0,25,0,1,29,1,0,6,0,0,12,0,0,0,0,1,3,0
2022-10-13 03:00:00,3,3,13,10,12.6,12.0,96.0,0.0,0.0,0.0,0.0,5.0,1023.2,,0,9,0,0,0,0,0,0,0,1,4,1,0,0,0,0,20,2,0,1,0,0,1,0,0,1,0,0,2,0,1,6,0,0,3,0,0,1,0,0,0,0,1,4,0,1,22,2,0,19,1,0,7,0,0,13,0,0,0,0,0,3,0
2022-10-13 04:00:00,4,3,13,10,12.9,12.4,97.0,0.0,0.0,300.0,1.8,7.4,1022.9,,2,12,1,0,0,0,0,0,0,0,3,1,0,0,0,0,25,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,1,27,2,0,14,3,0,7,0,1,7,2,0,0,0,0,1,1
2022-10-13 05:00:00,5,3,13,10,13.1,12.6,97.0,0.0,0.0,0.0,0.0,11.1,1023.1,,0,17,2,0,0,0,0,2,1,2,4,0,0,0,0,1,73,4,0,0,0,0,2,0,0,4,2,0,0,0,3,0,2,1,8,1,0,2,0,0,3,0,0,13,0,0,45,4,0,23,4,0,9,0,2,20,8,0,0,0,1,5,0
2022-10-13 06:00:00,6,3,13,10,13.3,12.8,97.0,0.0,0.0,120.0,3.6,8.0,1022.9,,0,46,8,0,0,1,0,1,0,3,33,3,0,0,1,1,303,13,5,0,0,0,5,0,2,8,6,0,0,0,3,14,12,1,20,2,0,11,0,0,8,6,2,28,1,4,114,6,0,105,24,0,57,2,6,78,38,1,0,1,1,19,0
2022-10-13 07:00:00,7,3,13,10,13.6,13.0,96.0,0.0,0.0,170.0,7.6,13.0,1023.2,,3,171,18,0,4,0,10,4,0,5,91,14,0,2,2,11,556,15,14,7,1,1,35,0,5,36,8,0,18,4,7,116,19,8,112,0,0,103,0,15,47,7,14,198,2,7,272,9,2,414,22,5,209,6,22,419,61,0,8,5,1,83,1
2022-10-13 08:00:00,8,3,13,10,14.7,14.2,97.0,0.0,0.0,160.0,5.4,14.8,1023.1,,25,193,32,1,8,7,11,10,1,17,133,8,1,6,5,19,614,12,15,7,2,0,40,0,7,58,11,1,12,1,13,189,27,10,141,1,6,173,0,36,110,24,20,269,4,23,278,15,7,520,39,7,331,4,71,550,70,4,19,7,6,142,1
2022-10-13 09:00:00,9,3,13,10,16.7,15.6,93.0,0.0,0.0,190.0,9.4,15.0,1022.8,,10,118,33,0,11,8,12,9,6,12,104,10,2,20,5,12,579,17,11,22,3,2,66,1,1,26,9,3,27,7,4,113,22,2,93,0,6,96,0,12,61,21,5,111,1,8,289,8,3,426,25,3,217,5,32,438,66,5,21,5,1,88,0
2022-10-13 10:00:00,10,3,13,10,18.1,16.3,89.0,0.0,0.0,220.0,9.4,20.4,1022.5,,10,143,37,1,5,5,23,21,4,7,56,7,0,22,16,12,415,11,5,14,3,0,34,0,5,45,10,1,15,3,5,70,18,4,66,0,1,52,0,11,58,21,6,114,1,7,326,6,0,306,23,2,95,2,23,324,78,5,44,13,3,88,0
2022-10-13 11:00:00,11,3,13,10,19.1,16.0,82.0,0.0,0.0,210.0,14.8,22.2,1022.4,,10,153,35,2,13,19,17,24,8,12,65,6,3,23,9,4,400,19,12,18,5,6,104,1,8,51,8,7,39,4,7,86,15,4,92,2,1,84,0,8,74,23,10,108,2,16,363,13,1,407,24,0,80,1,29,372,82,8,36,12,8,97,4
2022-10-13 12:00:00,12,3,13,10,19.7,15.8,78.0,0.0,0.0,220.0,13.0,22.0,1022.0,,34,254,38,8,28,9,68,54,1,15,102,7,11,30,6,12,440,11,17,26,2,3,79,0,5,57,8,5,26,5,11,99,22,11,124,1,5,100,0,23,119,20,10,173,2,21,373,3,6,524,23,2,88,1,44,439,59,29,140,7,7,160,3
2022-10-13 13:00:00,13,3,13,10,20.2,15.2,73.0,0.0,0.0,220.0,16.6,27.8,1021.6,,15,207,32,4,25,3,31,17,3,11,77,6,5,28,8,12,460,14,13,34,3,6,102,0,11,33,8,12,25,0,6,99,15,2,100,1,0,121,0,15,77,18,6,190,0,13,381,10,4,440,26,3,168,1,29,455,66,11,53,10,7,103,1
2022-10-13 14:00:00,14,3,13,10,20.5,14.4,68.0,0.0,0.0,250.0,22.3,27.8,1021.5,,11,156,27,3,9,4,15,26,1,7,54,2,6,15,13,9,444,9,15,19,3,3,69,0,3,40,8,7,8,2,5,53,5,4,75,0,4,98,1,16,82,21,4,118,2,11,379,12,3,417,24,4,93,0,33,421,72,5,47,8,4,87,0
2022-10-13 15:00:00,15,3,13,10,20.0,14.6,71.0,0.0,0.0,230.0,27.7,37.0,1020.9,,17,243,49,1,11,9,33,31,10,8,54,4,7,19,6,3,408,7,8,12,2,3,74,0,3,54,9,4,12,1,10,70,8,6,62,0,3,97,2,20,142,28,5,141,0,10,387,5,5,570,24,0,75,0,24,451,80,14,50,4,4,97,0
2022-10-13 16:00:00,16,3,13,10,19.4,14.9,75.0,0.0,0.0,230.0,20.5,29.6,1021.0,,24,504,85,10,23,7,75,45,1,17,78,3,11,47,4,5,451,6,20,31,4,14,141,0,6,69,10,17,26,0,17,120,10,4,104,1,2,180,0,31,242,30,11,177,1,18,381,7,17,641,18,0,103,0,55,598,82,19,116,8,8,169,0
2022-10-13 17:00:00,17,3,13,10,18.3,15.7,85.0,0.2,0.0,210.0,13.0,29.6,1020.7,,37,535,72,18,32,1,109,97,3,24,120,6,12,42,4,2,509,10,39,33,0,3,110,0,7,79,7,5,11,0,15,151,3,6,109,1,7,201,0,53,277,26,17,190,1,26,438,6,31,636,17,5,104,0,73,627,89,34,141,6,15,213,3
2022-10-13 18:00:00,18,3,13,10,17.5,16.7,95.0,0.8,0.0,220.0,13.0,31.0,1021.0,,38,441,41,12,17,1,121,64,0,14,117,5,13,32,3,8,462,7,25,26,3,9,132,0,7,71,8,14,31,2,14,116,6,8,73,1,8,155,0,47,217,17,14,197,0,17,428,3,48,589,13,2,109,0,60,602,58,41,115,1,10,222,2
2022-10-13 19:00:00,19,3,13,10,17.9,17.4,97.0,0.8,0.0,230.0,18.4,29.6,1021.0,,17,306,10,3,11,0,42,22,1,9,77,3,6,6,0,6,392,4,26,19,1,4,64,0,13,49,10,3,12,0,9,95,7,8,57,0,3,80,0,22,101,8,8,126,0,18,383,6,3,442,15,0,88,0,40,459,38,21,28,0,10,139,1
2022-10-13 20:00:00,20,3,13,10,18.4,17.8,96.0,0.6,0.0,240.0,20.5,29.6,1021.1,,2,151,7,0,1,0,18,12,0,11,39,1,4,6,0,3,256,5,5,4,0,5,64,1,10,34,3,0,0,1,4,70,2,5,47,0,2,43,0,0,28,4,11,68,0,15,314,3,2,293,8,0,70,0,16,292,18,4,22,0,9,81,0
2022-10-13 21:00:00,21,3,13,10,18.3,17.8,97.0,2.8,0.0,260.0,16.6,31.0,1021.4,,0,23,3,0,0,0,7,3,0,0,11,1,0,1,1,7,139,9,6,5,1,2,12,0,9,15,2,0,0,0,5,22,2,0,23,0,1,42,0,0,6,1,6,32,0,9,210,4,0,211,7,0,41,0,19,180,16,1,5,0,7,42,0
2022-10-13 22:00:00,22,3,13,10,18.2,17.2,94.0,0.0,0.0,240.0,24.0,20.4,1021.0,,1,21,0,0,1,0,2,3,1,3,20,0,0,0,0,0,149,1,4,2,0,1,4,0,6,19,2,0,0,0,2,25,1,2,21,0,0,27,0,0,7,1,3,45,0,8,184,2,0,156,2,0,41,0,4,113,8,0,5,0,0,31,0
2022-10-13 23:00:00,23,3,13,10,18.2,17.2,94.0,0.0,0.0,270.0,20.5,18.5,1021.0,,0,25,0,0,0,0,1,1,0,0,6,0,0,0,0,1,83,0,1,3,0,0,11,0,0,5,2,0,0,0,0,9,0,3,18,0,0,14,0,0,3,1,3,36,0,2,124,1,1,102,3,0,19,0,4,64,4,1,0,0,0,19,0
2022-10-14 00:00:00,0,4,14,10,17.9,17.1,95.0,0.0,0.0,260.0,15.0,31.0,1021.2,,0,19,1,0,0,0,0,1,0,0,4,0,0,1,0,0,37,0,2,1,0,1,5,0,1,6,2,0,0,0,1,8,0,0,6,0,1,14,0,0,8,2,1,19,0,4,92,0,0,64,1,0,13,0,1,28,3,0,3,0,1,15,0
2022-10-14 01:00:00,1,4,14,10,17.2,16.2,94.0,0.0,0.0,260.0,13.0,22.2,1021.0,,1,11,0,0,0,0,0,2,0,0,3,0,0,0,0,0,15,2,0,1,0,0,3,0,0,4,0,0,0,0,1,4,0,1,5,1,0,3,0,0,2,0,0,18,0,0,58,1,0,30,3,0,4,0,2,10,1,0,0,0,1,1,0
2022-10-14 02:00:00,2,4,14,10,17.5,16.5,94.0,0.0,0.0,250.0,14.8,25.9,1021.1,,1,6,2,0,0,0,0,1,0,0,0,0,0,0,0,2,16,2,0,0,0,0,2,0,1,1,0,0,0,0,0,3,1,1,3,2,0,3,0,0,1,1,0,10,1,1,28,0,0,23,2,0,2,1,0,15,2,1,0,0,0,1,0
2022-10-14 03:00:00,3,4,14,10,17.5,16.4,93.0,0.0,0.0,260.0,13.0,24.0,1020.8,,1,5,1,0,0,0,0,0,0,0,5,0,0,0,0,1,11,2,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,2,2,0,2,0,0,1,2,0,4,0,0,14,0,0,14,4,0,6,0,0,9,1,0,0,1,1,3,0
2022-10-14 04:00:00,4,4,14,10,17.3,16.2,93.0,0.0,0.0,240.0,11.2,29.6,1020.8,,0,8,0,0,0,0,0,1,2,0,3,0,0,0,0,0,33,3,0,0,0,0,2,0,1,4,0,0,1,0,2,2,1,0,3,2,0,1,0,0,0,0,0,4,0,0,23,2,0,16,2,0,9,0,2,7,1,0,0,0,0,1,1
2022-10-14 05:00:00,5,4,14,10,17.3,16.3,94.0,0.0,0.0,220.0,11.2,27.8,1020.6,,1,11,7,0,0,0,0,1,1,0,4,3,0,0,0,0,66,4,0,0,0,0,2,0,0,3,2,0,0,0,1,2,3,1,7,1,0,6,0,0,4,4,1,8,0,2,44,5,0,35,6,0,16,0,2,33,12,0,0,0,0,4,0
2022-10-14 06:00:00,6,4,14,10,17.6,16.6,94.0,0.0,0.0,240.0,11.2,21.0,1020.4,,0,43,12,0,0,0,0,0,0,4,23,2,0,0,0,3,296,5,6,0,1,0,5,0,3,10,7,0,0,0,1,24,12,1,18,2,1,10,0,0,15,5,1,20,1,5,120,7,0,72,18,0,47,1,2,65,27,1,0,0,0,14,1
2022-10-14 07:00:00,7,4,14,10,17.7,16.7,94.0,0.2,0.0,230.0,9.4,25.9,1020.3,,3,133,18,0,3,2,0,1,2,8,98,10,0,3,1,6,522,11,15,3,0,0,22,0,2,32,12,0,6,2,4,94,16,5,51,3,3,75,0,11,87,6,11,193,2,6,241,6,2,383,24,7,226,2,23,375,70,0,5,4,4,71,0
2022-10-14 08:00:00,8,4,14,10,18.0,17.0,94.0,0.1,0.0,250.0,18.4,27.8,1021.0,,25,183,28,1,2,8,6,9,3,17,108,9,1,5,4,7,637,10,16,6,2,0,32,0,2,43,16,1,15,4,10,78,19,8,68,4,3,124,0,23,119,27,21,193,2,23,286,5,17,526,18,9,315,1,47,578,64,3,1,5,3,111,2
2022-10-14 09:00:00,9,4,14,10,18.9,17.6,92.0,0.0,0.0,250.0,18.4,24.0,1021.0,,12,123,30,1,4,10,11,12,3,7,52,5,0,9,7,14,513,5,5,10,3,2,60,0,3,22,13,2,18,1,4,54,10,9,60,7,1,66,0,7,66,25,7,105,1,8,302,6,1,330,29,4,148,0,28,376,70,5,31,8,1,80,1
2022-10-14 10:00:00,10,4,14,10,19.7,17.5,87.0,0.0,0.0,250.0,20.5,27.8,1021.0,,6,134,32,3,9,3,14,19,3,4,46,5,1,15,6,8,418,5,4,3,3,0,39,0,5,39,13,1,6,3,5,52,12,0,47,3,1,64,0,6,69,21,5,87,2,7,305,8,2,323,32,1,76,4,24,332,76,3,54,6,2,77,0
2022-10-14 11:00:00,11,4,14,10,20.6,17.6,83.0,0.0,0.0,250.0,25.9,33.3,1020.8,,6,191,38,3,13,15,27,39,5,6,51,7,2,19,9,4,398,9,6,15,6,3,83,1,5,46,12,9,18,1,2,68,16,3,51,3,1,74,0,5,92,21,2,109,1,8,357,7,4,458,39,0,85,0,23,448,84,9,76,12,2,93,3
2022-10-14 12:00:00,12,4,14,10,20.5,16.9,80.0,0.0,0.0,250.0,27.7,42.0,1020.3,,16,262,35,9,17,7,58,67,2,11,97,7,9,41,6,12,444,7,13,27,5,4,92,0,11,66,11,5,19,1,11,106,11,2,90,3,2,115,1,22,154,30,15,211,4,14,382,4,2,657,23,0,99,0,41,528,82,30,140,5,11,184,0
2022-10-14 13:00:00,13,4,14,10,20.6,16.8,79.0,0.0,0.0,240.0,25.9,40.8,1020.0,,15,192,32,4,19,3,16,25,1,10,59,3,2,12,0,12,469,7,11,37,0,7,108,2,7,41,12,10,37,2,6,76,16,0,84,3,2,134,1,19,146,27,13,204,1,14,403,3,7,498,24,2,140,0,36,501,70,10,56,2,12,113,1
2022-10-14 14:00:00,14,4,14,10,20.6,16.4,77.0,0.0,0.0,250.0,29.5,38.9,1019.8,,6,191,41,5,10,8,13,17,6,6,52,4,2,11,12,6,414,4,9,11,2,4,70,0,3,37,12,5,22,0,5,62,12,2,67,5,4,90,1,11,105,20,5,133,0,11,381,4,2,478,27,3,108,0,37,469,87,4,33,10,5,90,1
2022-10-14 15:00:00,15,4,14,10,20.5,15.9,75.0,0.0,0.0,250.0,25.9,42.0,1019.5,,18,410,55,4,22,8,36,50,3,10,56,1,4,15,7,11,401,5,11,17,1,6,73,0,8,60,12,2,11,2,10,82,11,3,80,4,4,106,0,19,137,33,5,154,1,16,424,3,10,546,27,1,90,0,34,553,81,12,69,5,6,112,0
2022-10-14 16:00:00,16,4,14,10,19.9,16.4,80.0,0.0,0.0,240.0,20.5,37.0,1019.1,,32,563,61,6,16,2,53,76,1,11,106,4,8,44,4,4,433,4,19,23,2,11,168,0,7,80,12,15,29,2,13,111,4,4,80,3,5,214,0,34,247,26,10,177,1,22,409,0,36,557,15,2,121,0,63,637,80,24,124,2,11,197,3
2022-10-14 17:00:00,17,4,14,10,19.6,16.4,82.0,0.0,0.0,240.0,22.3,31.5,1018.9,,32,558,35,11,21,1,88,67,0,21,117,3,12,39,3,10,484,6,43,32,2,5,90,0,6,82,13,7,9,1,10,123,10,6,106,5,7,247,0,40,325,20,10,201,0,26,458,2,40,560,13,2,90,1,49,606,68,31,117,0,14,228,0
2022-10-14 18:00:00,18,4,14,10,18.7,16.3,86.0,0.0,0.0,230.0,14.8,33.0,1019.1,,33,434,28,5,19,2,52,73,1,12,115,1,7,19,0,10,427,1,16,18,0,12,101,0,5,57,12,11,21,3,11,95,6,5,84,4,2,171,0,34,202,16,8,152,0,22,400,0,17,629,17,2,102,0,48,583,46,23,75,3,15,166,0
2022-10-14 19:00:00,19,4,14,10,18.1,16.3,89.0,0.0,0.0,220.0,13.0,24.1,1018.8,,12,326,13,5,10,0,27,19,0,8,77,2,2,13,3,3,369,6,15,12,0,5,36,0,7,40,11,3,6,1,5,63,2,8,71,3,2,116,0,8,113,13,8,106,0,24,375,2,1,479,14,0,83,0,28,480,44,12,34,0,4,120,0
2022-10-14 20:00:00,20,4,14,10,17.5,16.0,91.0,0.0,0.0,210.0,14.8,22.2,1018.6,,9,135,7,3,4,0,13,4,0,6,44,1,0,4,0,4,312,2,8,12,1,2,48,1,3,36,7,0,1,0,5,57,2,5,48,2,3,52,0,2,37,4,6,74,0,20,289,0,0,361,10,2,61,0,29,384,29,3,14,0,9,83,0
2022-10-14 21:00:00,21,4,14,10,17.4,15.9,91.0,0.0,0.0,200.0,11.2,18.0,1018.4,,1,102,3,0,0,0,7,5,0,3,19,2,0,0,0,4,192,4,4,10,0,1,16,0,8,17,5,3,0,0,7,31,1,0,40,2,1,31,0,1,14,4,6,43,0,8,245,0,0,206,7,0,41,0,19,205,27,1,6,0,4,46,0
2022-10-14 22:00:00,22,4,14,10,17.3,16.0,92.0,0.0,0.0,200.0,11.2,20.4,1018.1,,1,62,1,0,0,0,4,8,0,2,30,0,0,1,0,1,131,1,2,6,0,4,9,0,5,14,3,1,0,0,2,20,1,2,20,1,0,27,0,1,17,2,6,34,0,9,137,0,1,148,3,1,41,0,10,154,6,0,0,0,0,27,0
2022-10-14 23:00:00,23,4,14,10,17.3,16.0,92.0,0.0,0.0,190.0,11.2,20.4,1017.6,,0,53,2,0,1,0,1,0,0,2,25,0,0,1,0,0,99,2,1,5,0,0,14,0,0,15,2,0,0,0,0,14,2,3,24,0,0,28,0,1,13,1,0,19,0,5,128,0,0,158,3,1,34,0,1,139,13,0,0,0,2,23,0
2022-10-15 00:00:00,0,5,15,10,17.3,16.0,92.0,0.0,0.0,190.0,11.2,17.0,1017.4,,0,32,1,0,0,0,1,1,1,1,15,0,0,1,2,1,73,1,2,7,0,0,7,0,0,8,3,0,0,0,0,12,0,2,18,0,0,15,0,0,7,3,0,24,0,5,103,0,0,102,1,0,25,0,4,68,4,0,0,0,0,10,0
2022-10-15 01:00:00,1,5,15,10,17.4,15.9,91.0,0.0,0.0,190.0,11.2,24.1,1016.9,,3,20,0,0,0,0,0,1,0,0,6,0,1,0,0,0,44,3,3,4,0,1,5,0,0,9,0,1,0,0,2,5,0,1,14,1,0,10,0,0,6,2,1,19,0,3,70,0,0,56,2,0,11,0,0,44,4,0,0,0,1,12,0
2022-10-15 02:00:00,2,5,15,10,17.1,16.0,93.0,0.0,0.0,180.0,11.2,24.1,1016.2,,0,13,1,0,0,0,1,4,0,1,10,0,0,0,0,0,26,0,0,1,0,0,4,0,1,3,0,2,1,0,1,5,0,1,5,2,0,5,0,0,4,2,1,9,0,0,52,0,0,46,3,0,14,0,1,31,3,0,0,0,1,6,0
2022-10-15 03:00:00,3,5,15,10,17.1,15.8,92.0,0.0,0.0,180.0,13.0,18.0,1015.6,,1,7,0,0,0,0,2,0,0,0,1,1,0,0,0,0,19,1,0,1,0,0,2,0,0,4,0,0,0,0,1,5,0,0,5,1,0,5,0,0,1,2,0,8,0,4,26,0,0,19,1,0,5,0,1,17,1,0,0,0,1,3,0
2022-10-15 04:00:00,4,5,15,10,17.1,15.4,90.0,0.0,0.0,180.0,11.2,24.1,1015.3,,2,8,0,0,0,0,0,0,0,1,7,2,0,0,0,0,28,2,2,0,0,0,1,0,0,2,0,0,0,0,0,9,0,1,4,2,0,5,0,1,1,3,0,6,0,0,22,1,1,14,5,0,10,0,1,17,3,0,0,0,0,1,0
2022-10-15 05:00:00,5,5,15,10,16.8,15.0,89.0,0.0,0.0,180.0,13.0,24.1,1015.2,,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,1,33,2,1,0,0,0,3,0,1,1,2,0,1,0,1,3,0,1,3,0,0,4,0,0,2,1,1,6,0,0,38,2,0,27,4,0,3,0,1,24,7,0,0,0,2,1,0
2022-10-15 06:00:00,6,5,15,10,16.2,14.6,90.0,0.0,0.0,180.0,14.8,21.0,1015.2,,0,25,6,0,0,0,1,0,0,0,14,0,0,1,0,0,144,4,0,0,0,0,6,0,0,5,3,1,1,0,1,8,0,0,5,1,1,2,0,1,2,2,0,10,0,2,50,1,1,36,8,0,18,1,3,36,14,0,0,0,0,5,0
2022-10-15 07:00:00,7,5,15,10,16.6,14.4,87.0,0.0,0.0,190.0,13.0,24.1,1015.2,,2,49,9,0,0,0,2,4,0,1,13,0,0,0,1,1,105,0,4,2,0,0,12,0,0,7,6,0,8,1,1,16,6,1,13,2,0,18,0,0,11,3,2,17,0,4,154,1,0,81,6,0,18,1,2,78,18,0,1,0,1,11,0
2022-10-15 08:00:00,8,5,15,10,17.5,14.6,83.0,0.0,0.0,190.0,14.8,25.9,1015.4,,3,68,4,0,1,1,2,0,0,2,13,0,0,0,1,2,158,2,1,2,0,0,16,0,0,5,7,0,4,5,3,27,3,1,18,3,0,24,0,5,29,7,1,32,0,7,212,1,0,139,14,0,32,0,11,151,24,0,1,0,1,21,0
2022-10-15 09:00:00,9,5,15,10,19.4,14.9,75.0,0.0,0.0,180.0,14.8,26.0,1015.2,,3,129,12,1,0,0,6,0,0,0,22,1,0,1,0,4,220,3,2,4,0,5,29,0,1,13,8,3,15,0,3,31,4,1,50,3,1,49,0,6,54,10,3,53,0,8,315,1,0,231,8,2,63,0,24,252,22,2,5,1,1,21,0
2022-10-15 10:00:00,10,5,15,10,20.7,15.0,70.0,0.0,0.0,170.0,14.8,22.2,1015.0,,4,116,16,0,0,0,2,3,0,5,23,2,0,1,1,7,245,5,1,5,1,2,11,0,4,23,8,2,1,0,4,32,6,1,43,2,2,46,0,1,46,7,4,56,1,11,352,1,1,265,10,2,66,0,15,318,28,3,3,0,2,57,0
2022-10-15 11:00:00,11,5,15,10,23.0,16.1,65.0,0.0,0.0,190.0,14.8,22.2,1015.0,,7,136,13,0,0,0,11,8,2,2,25,2,0,4,0,2,243,5,5,5,1,0,27,0,3,30,7,0,17,0,2,48,3,0,42,2,1,54,0,11,59,7,4,74,0,4,352,0,2,352,13,0,68,0,25,369,43,6,5,0,0,73,0
2022-10-15 12:00:00,12,5,15,10,22.6,15.0,62.0,0.0,0.0,220.0,13.0,21.0,1014.1,,10,174,12,0,0,0,7,2,0,3,56,1,1,3,0,5,325,1,8,11,0,1,17,0,1,40,8,1,4,1,6,53,3,4,61,4,2,51,0,5,80,13,6,81,0,6,328,1,1,362,13,0,73,0,25,413,33,0,7,0,3,70,1
2022-10-15 13:00:00,13,5,15,10,23.4,15.2,60.0,0.0,0.0,190.0,7.6,24.1,1012.8,,11,117,10,0,1,0,8,11,0,1,41,5,0,2,1,5,263,0,3,2,0,1,14,0,2,23,8,1,2,0,3,44,0,1,57,4,4,57,0,19,63,7,3,54,0,8,300,3,0,309,11,0,103,0,28,322,44,2,8,0,1,66,2
2022-10-15 14:00:00,14,5,15,10,23.0,15.3,62.0,0.0,0.0,200.0,1.8,22.2,1012.3,,3,132,8,0,0,0,4,6,0,5,49,2,0,2,0,0,284,1,1,10,0,1,14,0,5,22,10,0,3,0,3,40,0,2,46,4,2,51,0,8,66,8,5,77,1,8,329,3,1,273,8,1,90,0,22,297,28,1,2,0,3,56,1
2022-10-15 15:00:00,15,5,15,10,23.2,15.8,63.0,0.0,0.0,290.0,9.4,13.0,1012.2,,5,127,10,0,0,1,6,6,0,3,35,3,1,4,0,7,259,2,5,3,0,0,10,0,0,30,10,1,7,0,11,38,0,5,59,3,1,47,0,8,62,6,5,73,0,7,323,0,1,279,8,0,88,0,30,322,25,0,0,0,6,72,0
2022-10-15 16:00:00,16,5,15,10,22.2,16.3,69.0,0.0,0.0,340.0,9.4,20.4,1012.2,,9,127,4,1,3,0,9,2,0,4,34,1,0,0,1,4,335,0,2,5,0,0,17,0,3,33,8,0,5,2,4,54,2,4,54,4,4,65,0,6,79,12,4,72,0,6,339,0,0,259,10,1,56,0,22,309,33,3,3,0,6,53,2
2022-10-15 17:00:00,17,5,15,10,21.0,16.0,73.0,0.0,0.0,350.0,7.6,18.5,1012.4,,8,130,12,0,0,0,17,5,0,4,45,0,0,2,1,4,368,3,8,10,0,2,22,0,6,36,9,2,5,1,8,43,4,3,54,3,1,61,0,13,68,10,3,79,1,6,300,0,1,340,12,2,69,0,28,365,30,2,8,1,4,65,0
2022-10-15 18:00:00,18,5,15,10,20.1,16.2,78.0,0.0,0.0,20.0,9.4,17.0,1012.6,,8,129,9,0,2,0,14,6,0,7,59,1,2,2,0,3,573,0,10,8,1,1,19,0,4,35,9,3,3,0,6,72,3,3,57,3,2,50,0,8,59,10,3,77,0,8,358,3,0,317,13,2,76,0,25,345,32,2,7,1,3,96,0
